"scientific_name","family","taxonrank","gbif_rec"
"Mangifera indica L.","Anacardiaceae","SPECIES","702"
"Pithecellobium dulce (Roxb.) Benth.","Fabaceae","SPECIES","581"
"Guazuma ulmifolia Lam.","Malvaceae","SPECIES","506"
"Senna spectabilis (DC.) H.S.Irwin & Barneby","Fabaceae","SPECIES","364"
"Swinglea glutinosa (Blanco) Merr.","Rutaceae","SPECIES","319"
"Jacaranda caucana Pittier","Bignoniaceae","SPECIES","230"
"Albizia saman (Jacq.) Merr.","Fabaceae","SPECIES","205"
"Plantae",NULL,"KINGDOM","201"
"Tabebuia rosea (Bertol.) Bertero ex A.DC.","Bignoniaceae","SPECIES","190"
"Clitoria fairchildiana R.A.Howard","Fabaceae","SPECIES","135"
"Leucaena leucocephala (Lam.) de Wit","Fabaceae","SPECIES","127"
"Caesalpinia pluviosa DC.","Fabaceae","SPECIES","107"
"Psidium guajava L.","Myrtaceae","SPECIES","97"
"Palicourea thyrsiflora (Ruiz & Pav.) DC.","Rubiaceae","SPECIES","94"
"Sapindus saponaria L.","Sapindaceae","SPECIES","88"
"Roystonea regia (Kunth) O.F.Cook","Arecaceae","SPECIES","83"
"Myrtaceae","Myrtaceae","FAMILY","76"
"Couroupita guianensis Aubl.","Lecythidaceae","SPECIES","73"
"Spathodea campanulata Beauverd","Bignoniaceae","SPECIES","73"
"Prestoea acuminata (Willd.) H.E.Moore","Arecaceae","SPECIES","71"
"Persea americana Mill.","Lauraceae","SPECIES","68"
"Inga edulis Mart.","Fabaceae","SPECIES","67"
"Guarea guidonia (L.) Sleumer","Meliaceae","SPECIES","66"
"Syzygium malaccense (L.) Merr. & L.M.Perry","Myrtaceae","SPECIES","66"
"Tillandsia recurvata (L.) L.","Bromeliaceae","SPECIES","62"
"Elaeis guineensis Jacq.","Arecaceae","SPECIES","59"
"Annona muricata L.","Annonaceae","SPECIES","58"
"Melicoccus bijugatus Jacq.","Sapindaceae","SPECIES","58"
"Catalpa longissima (Jacq.) Dum.Cours.","Bignoniaceae","SPECIES","56"
"Gliricidia sepium (Jacq.) Kunth","Fabaceae","SPECIES","55"
"Trigonobalanus excelsa Lozano, Hern.Cam. & Henao","Fagaceae","SPECIES","52"
"Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.","Lauraceae","SPECIES","51"
"Erythrina fusca Lour.","Fabaceae","SPECIES","48"
"Cordia alliodora (Ruiz & Pav.) Oken","Cordiaceae","SPECIES","47"
"Elaeis oleifera (Kunth) Cortés","Arecaceae","SPECIES","46"
"Ochroma pyramidale (Cav.) Urb.","Malvaceae","SPECIES","45"
"Ceiba pentandra (L.) Gaertn.","Malvaceae","SPECIES","44"
"Pachira speciosa Triana & Planch.","Malvaceae","SPECIES","43"
"Ficus benjamina L.","Moraceae","SPECIES","42"
"Syagrus sancona (Kunth) H.Karst.","Arecaceae","SPECIES","41"
"Citrus reticulata Blanco","Rutaceae","SPECIES","41"
"Piper crassinervium Kunth","Piperaceae","SPECIES","40"
"Anthurium Schott","Araceae","GENUS","40"
"Calliandra pittieri Standl.","Fabaceae","SPECIES","37"
"Jacaranda hesperia Dugand","Bignoniaceae","SPECIES","37"
"Inga ornata Kunth","Fabaceae","SPECIES","36"
"Caesalpinia pulcherrima (L.) Sw.","Fabaceae","SPECIES","36"
"Terminalia catappa L.","Combretaceae","SPECIES","36"
"Sterculia apetala (Jacq.) H.Karst.","Malvaceae","SPECIES","35"
"Syzygium cumini (L.) Skeels","Myrtaceae","SPECIES","34"
"Senna siamea (Lam.) H.S.Irwin & Barneby","Fabaceae","SPECIES","34"
"Miconia Ruiz & Pav.","Melastomataceae","GENUS","34"
"Aiouea montana (Sw.) R.Rohde","Lauraceae","SPECIES","32"
"Cecropia angustifolia Trécul","Urticaceae","SPECIES","31"
"Enterolobium cyclocarpum (Jacq.) Griseb.","Fabaceae","SPECIES","30"
"Zanthoxylum rhoifolium Lam.","Rutaceae","SPECIES","29"
"Piper L.","Piperaceae","GENUS","28"
"Miconia minutiflora (Bonpl.) DC.","Melastomataceae","SPECIES","28"
"Anacardium excelsum (Bertero & Balb.) Skeels","Anacardiaceae","SPECIES","28"
"Duranta erecta L.","Verbenaceae","SPECIES","27"
"Orchidaceae","Orchidaceae","FAMILY","27"
"Solanum L.","Solanaceae","GENUS","27"
"Oreopanax incisus (Willd. ex Schult.) Decne. & Planch.","Araliaceae","SPECIES","26"
"Hedyosmum racemosum (Ruiz & Pav.) G.Don","Chloranthaceae","SPECIES","26"
"Pleurothallis R.Br.","Orchidaceae","GENUS","25"
"Philodendron Schott","Araceae","GENUS","25"
"Artocarpus altilis (Parkinson) Fosberg","Moraceae","SPECIES","25"
"Guzmania Ruiz & Pav.","Bromeliaceae","GENUS","24"
"Persea Mill.","Lauraceae","GENUS","24"
"Saurauia brachybotrys Turcz.","Actinidiaceae","SPECIES","24"
"Rhipsalis baccifera (J.S.Muell.) Stearn","Cactaceae","SPECIES","23"
"Carica papaya L.","Caricaceae","SPECIES","23"
"Cyathea nigripes (C.Presl) Domin","Cyatheaceae","SPECIES","23"
"Adenanthera pavonina L.","Fabaceae","SPECIES","22"
"Genipa americana L.","Rubiaceae","SPECIES","22"
"Tecoma stans (L.) Juss. ex Kunth","Bignoniaceae","SPECIES","22"
"Lantana camara L.","Verbenaceae","SPECIES","22"
"Adonidia merrillii (Becc.) Becc.","Arecaceae","SPECIES","22"
"Palicourea ovalis Standl.","Rubiaceae","SPECIES","22"
"Gliricidia sepium (Jacq.) Kunth ex Walp.","Fabaceae","SPECIES","22"
"Dypsis lutescens (H.Wendl.) Beentje & J.Dransf.","Arecaceae","SPECIES","22"
"Cedrela odorata L.","Meliaceae","SPECIES","21"
"Myrsine guianensis (Aubl.) Kuntze","Primulaceae","SPECIES","21"
"Hura crepitans L.","Euphorbiaceae","SPECIES","21"
"Sciodaphyllum P.Browne","Araliaceae","GENUS","21"
"Toxicodendron striatum (Ruiz & Pav.) Kuntze","Anacardiaceae","SPECIES","21"
"Selaginella diffusa (C.Presl) Spring","Selaginellaceae","SPECIES","21"
"Asteraceae","Asteraceae","FAMILY","21"
"Crescentia cujete L.","Bignoniaceae","SPECIES","20"
"Ipomoea batatas (L.) Lam.","Convolvulaceae","SPECIES","20"
"Rivina humilis L.","Phytolaccaceae","SPECIES","20"
"Anthurium pulverulentum Sodiro","Araceae","SPECIES","20"
"Guarea Allemão ex L.","Meliaceae","GENUS","20"
"Bravaisia integerrima (Spreng.) Standl.","Acanthaceae","SPECIES","20"
"Plumeria pudica Jacq.","Apocynaceae","SPECIES","19"
"Attalea butyracea (Mutis ex L.f.) Wess.Boer","Arecaceae","SPECIES","19"
"Eugenia L.","Myrtaceae","GENUS","18"
"Arecaceae","Arecaceae","FAMILY","18"
"Kohleria warszewiczii (Regel) Hanst.","Gesneriaceae","SPECIES","18"
"Clusia L.","Clusiaceae","GENUS","18"
"Cupania latifolia Kunth","Sapindaceae","SPECIES","18"
"Citharexylum kunthianum Moldenke","Verbenaceae","SPECIES","18"
"Kohleria spicata (Kunth) Oerst.","Gesneriaceae","SPECIES","17"
"Lepanthes Sw.","Orchidaceae","GENUS","17"
"Meteoridium remotifolium (Müll.Hal.) Manuel","Brachytheciaceae","SPECIES","17"
"Delonix regia (Bojer ex Hook.) Raf.","Fabaceae","SPECIES","17"
"Anthurium versicolor Sodiro","Araceae","SPECIES","17"
"Guettarda crispiflora Vahl","Rubiaceae","SPECIES","17"
"Chamaedorea pinnatifrons (Jacq.) Oerst.","Arecaceae","SPECIES","17"
"Pseudechinolaena polystachya (Kunth) Stapf","Poaceae","SPECIES","17"
"Muntingia calabura L.","Muntingiaceae","SPECIES","16"
"Croton gossypiifolius Vahl","Euphorbiaceae","SPECIES","16"
"Bauhinia variegata L.","Fabaceae","SPECIES","16"
"Columnea anisophylla DC.","Gesneriaceae","SPECIES","16"
"Acalypha macrostachya Jacq.","Euphorbiaceae","SPECIES","16"
"Persea caerulea (Ruiz & Pav.) Mez","Lauraceae","SPECIES","16"
"Stelis Sw.","Orchidaceae","GENUS","16"
"Gesneriaceae","Gesneriaceae","FAMILY","16"
"Miconia acuminifera Triana","Melastomataceae","SPECIES","16"
"Squamidium nigricans (Hook.) Broth.","Brachytheciaceae","SPECIES","16"
"Mimosa pudica L.","Fabaceae","SPECIES","16"
"Eryngium foetidum L.","Apiaceae","SPECIES","16"
"Prionodon densus (Sw. ex Hedw.) Müll.Hal.","Prionodontaceae","SPECIES","15"
"Ocotea Aubl.","Lauraceae","GENUS","15"
"Bambusa vulgaris Schrad. ex J.C.Wendl.","Poaceae","SPECIES","15"
"Allamanda cathartica L.","Apocynaceae","SPECIES","15"
"Hydrangea peruviana Moric.","Hydrangeaceae","SPECIES","15"
"Pilea microphylla (L.) Liebm.","Urticaceae","SPECIES","15"
"Spondias purpurea L.","Anacardiaceae","SPECIES","15"
"Croton hibiscifolius Kunth ex Spreng.","Euphorbiaceae","SPECIES","15"
"Sphagneticola trilobata (L.) Pruski","Asteraceae","SPECIES","15"
"Columnea dimidiata (Benth.) Kuntze","Gesneriaceae","SPECIES","15"
"Blechnum appendiculatum Willd.","Blechnaceae","SPECIES","15"
"Brownea ariza Benth.","Fabaceae","SPECIES","15"
"Anthurium nigrescens Engl.","Araceae","SPECIES","15"
"Cyathea caracasana (Klotzsch) Domin","Cyatheaceae","SPECIES","14"
"Trichanthera gigantea (Bonpl.) Nees","Acanthaceae","SPECIES","14"
"Dypsis madagascariensis (Becc.) Beentje & J.Dransf.","Arecaceae","SPECIES","14"
"Cocos nucifera L.","Arecaceae","SPECIES","14"
"Xanthosoma sanintiae Croat & Delannay","Araceae","SPECIES","14"
"Solanum deflexiflorum Bitter","Solanaceae","SPECIES","14"
"Cestrum nocturnum L.","Solanaceae","SPECIES","14"
"Melastomataceae","Melastomataceae","FAMILY","14"
"Ocotea aurantiodora (Ruiz & Pav.) Mez","Lauraceae","SPECIES","14"
"Meriania speciosa (Bonpl.) Naudin","Melastomataceae","SPECIES","14"
"Schefflera morototoni (Aubl.) Maguire, Steyerm. & Frodin","Araliaceae","SPECIES","14"
"Ericaceae","Ericaceae","FAMILY","14"
"Anthurium sanguineum Engl.","Araceae","SPECIES","13"
"Trema micranthum (L.) Blume","Cannabaceae","SPECIES","13"
"Helicostylis tovarensis (Klotzsch & H.Karst.) C.C.Berg","Moraceae","SPECIES","13"
"Lepidopilum scabrisetum (Schwägr.) Steere","Pilotrichaceae","SPECIES","13"
"Festuca asplundii E.B.Alexeev","Poaceae","SPECIES","13"
"Besleria L.","Gesneriaceae","GENUS","13"
"Lauraceae","Lauraceae","FAMILY","13"
"Siparuna laurifolia (Kunth) A.DC.","Siparunaceae","SPECIES","13"
"Phyllogonium viscosum (P.Beauv.) Mitt.","Phyllogoniaceae","SPECIES","13"
"Hieronyma macrocarpa Müll.Arg.","Phyllanthaceae","SPECIES","13"
"Thunbergia alata Bojer ex Sims","Acanthaceae","SPECIES","13"
"Malpighiaceae","Malpighiaceae","FAMILY","13"
"Bixa orellana L.","Bixaceae","SPECIES","13"
"Handroanthus ochraceus (Cham.) Mattos","Bignoniaceae","SPECIES","13"
"Epidendrum L.","Orchidaceae","GENUS","13"
"Monstera adansonii Schott","Araceae","SPECIES","12"
"Peperomia Ruiz & Pav.","Piperaceae","GENUS","12"
"Centropogon C.Presl","Campanulaceae","GENUS","12"
"Tournefortia scabrida Kunth","Heliotropiaceae","SPECIES","12"
"Parthenium hysterophorus L.","Asteraceae","SPECIES","12"
"Hyophila involuta (Hook.) A.Jaeger","Pottiaceae","SPECIES","12"
"Ficus L.","Moraceae","GENUS","12"
"Phaseolus vulgaris L.","Fabaceae","SPECIES","12"
"Aiphanes simplex Burret","Arecaceae","SPECIES","12"
"Tradescantia zebrina Bosse","Commelinaceae","SPECIES","12"
"Ladenbergia oblongifolia (Humb. ex Mutis) L.Andersson","Rubiaceae","SPECIES","12"
"Samanea saman (Jacq.) Merr.","Fabaceae","SPECIES","12"
"Cyrtochilum Kunth","Orchidaceae","GENUS","12"
"Chrysochlamys colombiana (Cuatrec.) Cuatrec.","Clusiaceae","SPECIES","12"
"Citrus ×aurantiifolia (Christm.) Swingle","Rutaceae","SPECIES","12"
"Turpinia occidentalis (Sw.) G.Don","Staphyleaceae","SPECIES","11"
"Acanthaceae","Acanthaceae","FAMILY","11"
"Lasiacis nigra Davidse","Poaceae","SPECIES","11"
"Plagiomnium rhynchophorum (Harv.) T.J.Kop.","Mniaceae","SPECIES","11"
"Miconia caudata (Humb. & Bonpl.) DC.","Melastomataceae","SPECIES","11"
"Bejaria aestuans L.","Ericaceae","SPECIES","11"
"Ficus insipida Willd.","Moraceae","SPECIES","11"
"Hippobroma longiflora (L.) G.Don","Campanulaceae","SPECIES","11"
"Swietenia macrophylla G.King","Meliaceae","SPECIES","11"
"Brymela obtusifolia (E.B.Bartram) W.R.Buck","Pilotrichaceae","SPECIES","11"
"Zingiber spectabile Griff.","Zingiberaceae","SPECIES","11"
"Rhynchospora nervosa (Vahl) Boeckeler","Cyperaceae","SPECIES","11"
"Anthurium panduriforme Schott","Araceae","SPECIES","11"
"Comparettia falcata Poepp. & Endl.","Orchidaceae","SPECIES","11"
"Schefflera actinophylla (Endl.) Harms","Araliaceae","SPECIES","11"
"Casearia megacarpa Cuatrec.","Salicaceae","SPECIES","11"
"Coccoloba uvifera (L.) L.","Polygonaceae","SPECIES","10"
"Musa velutina H.Wendl. & Drude","Musaceae","SPECIES","10"
"Solanum lycopersicum L.","Solanaceae","SPECIES","10"
"Saurauia Willd.","Actinidiaceae","GENUS","10"
"Galium hypocarpium (L.) Endl. ex Griseb.","Rubiaceae","SPECIES","10"
"Urera baccifera (L.) Gaudich.","Urticaceae","SPECIES","10"
"Alpinia purpurata (Vieill.) K.Schum.","Zingiberaceae","SPECIES","10"
"Columnea L.","Gesneriaceae","GENUS","10"
"Asclepias curassavica L.","Apocynaceae","SPECIES","10"
"Cascabela thevetia (L.) Lippold","Apocynaceae","SPECIES","10"
"Cordia panamensis Riley","Cordiaceae","SPECIES","10"
"Cassia fistula L.","Fabaceae","SPECIES","10"
"Fraxinus chinensis Roxb.","Oleaceae","SPECIES","10"
"Sciodaphyllum elachistocephalum (Harms) Lowry, G.M.Plunkett & M.M.Mora","Araliaceae","SPECIES","10"
"Burmeistera H.Karst. & Triana","Campanulaceae","GENUS","10"
"Coffea arabica L.","Rubiaceae","SPECIES","10"
"Bauhinia picta (Kunth) DC.","Fabaceae","SPECIES","10"
"Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","Rubiaceae","SPECIES","10"
"Acroporium pungens (Hedw.) Broth.","Sematophyllaceae","SPECIES","10"
"Mittenothamnium reptans (Hedw.) Cardot","Hypnaceae","SPECIES","10"
"Maclura tinctoria (L.) D.Don ex Steud.","Moraceae","SPECIES","10"
"Jatropha multifida L.","Euphorbiaceae","SPECIES","10"
"Citrus ×limon (L.) Osbeck","Rutaceae","SPECIES","10"
"Acalypha platyphylla Müll.Arg.","Euphorbiaceae","SPECIES","10"
"Bryohumbertia filifolia (Hornsch.) J.-P.Frahm","Leucobryaceae","SPECIES","10"
"Miconia albicans (Sw.) Steud.","Melastomataceae","SPECIES","10"
"Anthurium subcarinatum Engl.","Araceae","SPECIES","10"
"Burmeistera succulenta H.Karst.","Campanulaceae","SPECIES","10"
"Colubrina arborescens (Mill.) Sarg.","Rhamnaceae","SPECIES","10"
"Piper aduncum L.","Piperaceae","SPECIES","10"
"Inga densiflora Benth.","Fabaceae","SPECIES","10"
"Ricinus communis L.","Euphorbiaceae","SPECIES","10"
"Calea glomerata Klatt","Asteraceae","SPECIES","9"
"Solanum lepidotum Humb. & Bonpl. ex Dunal","Solanaceae","SPECIES","9"
"Hymenaea courbaril L.","Fabaceae","SPECIES","9"
"Fissidens asplenioides Hedw.","Fissidentaceae","SPECIES","9"
"Racopilum tomentosum (Hedw.) Brid.","Racopilaceae","SPECIES","9"
"Anthurium myosuroides (Kunth) Schott","Araceae","SPECIES","9"
"Eucalyptus microcorys F.Muell.","Myrtaceae","SPECIES","9"
"Desmodium incanum (Sw.) DC.","Fabaceae","SPECIES","9"
"Axonopus fissifolius (Raddi) Kuhlm.","Poaceae","SPECIES","9"
"Quararibea cordata (Humb. & Bonpl.) Vischer","Malvaceae","SPECIES","9"
"Cecropia peltata L.","Urticaceae","SPECIES","9"
"Emilia sonchifolia (L.) DC. ex Wight","Asteraceae","SPECIES","9"
"Pyrrhobryum spiniforme (Hedw.) Mitt.","Calomniaceae","SPECIES","9"
"Ficus andicola Standl.","Moraceae","SPECIES","9"
"Thelypteris muzensis (Hieron.) Alston","Thelypteridaceae","SPECIES","9"
"Malpighia glabra L.","Malpighiaceae","SPECIES","9"
"Ruellia simplex C.Wright","Acanthaceae","SPECIES","9"
"Burmeistera sylvicola Zahlbr.","Campanulaceae","SPECIES","9"
"Porophyllum ruderale (Jacq.) Cass.","Asteraceae","SPECIES","9"
"Banara ulmifolia (Humb., Bonpl. & Kunth) Benth.","Salicaceae","SPECIES","9"
"Leucomium strumosum (Hornsch.) Mitt.","Leucomiaceae","SPECIES","9"
"Sida acuta Burm.fil.","Malvaceae","SPECIES","9"
"Cestrum L.","Solanaceae","GENUS","9"
"Nectandra Rol. ex Rottb.","Lauraceae","GENUS","9"
"Piper grande Vahl","Piperaceae","SPECIES","9"
"Momordica charantia L.","Cucurbitaceae","SPECIES","9"
"Guzmania multiflora (André) André ex Mez","Bromeliaceae","SPECIES","9"
"Phyllanthus elsiae Urb.","Phyllanthaceae","SPECIES","9"
"Catasetum ochraceum Lindl.","Orchidaceae","SPECIES","9"
"Garcinia madruno (Kunth) Hammel","Clusiaceae","SPECIES","9"
"Monstera deliciosa Liebm.","Araceae","SPECIES","9"
"Drymonia teuscheri (Raymond) J.L.Clark","Gesneriaceae","SPECIES","9"
"Miconia prasinifolia Gleason","Melastomataceae","SPECIES","9"
"Weinmannia pubescens Kunth","Cunoniaceae","SPECIES","8"
"Hedychium coronarium J.Koenig","Zingiberaceae","SPECIES","8"
"Albizia guachapele (Kunth) Dugand","Fabaceae","SPECIES","8"
"Bulnesia arborea (Jacq.) Engl.","Zygophyllaceae","SPECIES","8"
"Pseudolmedia rigida subsp. rigida","Moraceae","SUBSPECIES","8"
"Columnea dictyophylla Donn.Sm.","Gesneriaceae","SPECIES","8"
"Flacourtia indica (Burm.fil.) Merr.","Salicaceae","SPECIES","8"
"Ronnbergia maidifolia Mez","Bromeliaceae","SPECIES","8"
"Impatiens walleriana Hook.fil.","Balsaminaceae","SPECIES","8"
"Plumeria rubra L.","Apocynaceae","SPECIES","8"
"Funaria calvescens Schwägr.","Funariaceae","SPECIES","8"
"Fissidens polypodioides Hedw.","Fissidentaceae","SPECIES","8"
"Morinda citrifolia L.","Rubiaceae","SPECIES","8"
"Henriettea goudotiana (Naudin) Penneys, Michelang., Judd & Almeda","Melastomataceae","SPECIES","8"
"Cananga odorata (Lam.) Hook.f. & Thomson","Annonaceae","SPECIES","8"
"Palicourea calophlebia Standl.","Rubiaceae","SPECIES","8"
"Baccharis trinervis (Lam.) Pers.","Asteraceae","SPECIES","8"
"Phytolacca rivinoides Kunth & Bouché","Phytolaccaceae","SPECIES","8"
"Cassia grandis L.f.","Fabaceae","SPECIES","8"
"Tigridia pavonia (L.f.) DC.","Iridaceae","SPECIES","8"
"Palicourea lehmannii (K.Schum. & K.Krause) Standl.","Rubiaceae","SPECIES","8"
"Pterogyne nitens Tul.","Fabaceae","SPECIES","8"
"Syzygium jambos (L.) Alston","Myrtaceae","SPECIES","8"
"Erythrina costaricensis Micheli","Fabaceae","SPECIES","8"
"Guadua angustifolia Kunth","Poaceae","SPECIES","8"
"Solanum wrightii Benth.","Solanaceae","SPECIES","8"
"Thuidium tomentosum Schimp.","Thuidiaceae","SPECIES","8"
"Cordia sebestena L.","Cordiaceae","SPECIES","8"
"Tithonia diversifolia (Hemsl.) A.Gray","Asteraceae","SPECIES","8"
"Simarouba amara Aubl.","Simaroubaceae","SPECIES","8"
"Acalypha diversifolia Jacq.","Euphorbiaceae","SPECIES","8"
"Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.","Hypopterygiaceae","SPECIES","8"
"Tigridia pavonia (L.f.) Redouté","Iridaceae","SPECIES","8"
"Passiflora sphaerocarpa Triana & Planch.","Passifloraceae","SPECIES","8"
"Anthurium pedatum (Kunth) Schott","Araceae","SPECIES","8"
"Passiflora tryphostemmatoides Harms","Passifloraceae","SPECIES","8"
"Siparuna aspera (Ruiz & Pav.) A.DC.","Siparunaceae","SPECIES","8"
"Ludwigia octovalvis (Jacq.) P.H.Raven","Onagraceae","SPECIES","8"
"Guarea kunthiana A.Juss.","Meliaceae","SPECIES","8"
"Fabaceae","Fabaceae","FAMILY","8"
"Fabronia ciliaris var. polycarpa (Hook.) W.R.Buck","Fabroniaceae","VARIETY","8"
"Epidendrum melinanthum Schltr.","Orchidaceae","SPECIES","8"
"Ladenbergia heterophylla (Wedd.) Standl.","Rubiaceae","SPECIES","8"
"Crotalaria pallida Aiton","Fabaceae","SPECIES","8"
"Miconia theaezans (Bonpl.) Cogn.","Melastomataceae","SPECIES","8"
"Lasiacis (Griseb.) Hitchc.","Poaceae","GENUS","7"
"Erythrina poeppigiana (Walp.) O.F.Cook","Fabaceae","SPECIES","7"
"Renealmia cernua (Sw. ex Roem. & Schult.) J.F.Macbr.","Zingiberaceae","SPECIES","7"
"Pentas lanceolata (Forssk.) Deflers","Rubiaceae","SPECIES","7"
"Geonoma Willd.","Arecaceae","GENUS","7"
"Solanum quitoense Lam.","Solanaceae","SPECIES","7"
"Ficus elastica Roxb. ex Hornem.","Moraceae","SPECIES","7"
"Nerium oleander L.","Apocynaceae","SPECIES","7"
"Miconia prasina (Sw.) DC.","Melastomataceae","SPECIES","7"
"Schradera acuminata Standl.","Rubiaceae","SPECIES","7"
"Richardia scabra L.","Rubiaceae","SPECIES","7"
"Passiflora emarginata Humb. & Bonpl.","Passifloraceae","SPECIES","7"
"Poaceae","Poaceae","FAMILY","7"
"Solanum americanum Mill.","Solanaceae","SPECIES","7"
"Phyllanthus ruscifolius Müll.Arg.","Phyllanthaceae","SPECIES","7"
"Schefflera J.R.Forst. & G.Forst.","Araliaceae","GENUS","7"
"Peperomia lancifolia Hook.","Piperaceae","SPECIES","7"
"Besleria solanoides Kunth","Gesneriaceae","SPECIES","7"
"Celosia argentea L.","Amaranthaceae","SPECIES","7"
"Anthurium angustisectum Engl.","Araceae","SPECIES","7"
"Turnera subulata J.E.Sm.","Turneraceae","SPECIES","7"
"Anthurium licium Croat & Oberle","Araceae","SPECIES","7"
"Asystasia gangetica (L.) T.Anderson","Acanthaceae","SPECIES","7"
"Alchornea glandulosa Poepp.","Euphorbiaceae","SPECIES","7"
"Streptosolen jamesonii (Benth.) Miers","Solanaceae","SPECIES","7"
"Oryctanthus alveolatus (Kunth) Kuijt","Loranthaceae","SPECIES","7"
"Myrcia DC. ex Guill.","Myrtaceae","GENUS","7"
"Stenospermation Schott","Araceae","GENUS","7"
"Tithonia rotundifolia (Mill.) S.F.Blake","Asteraceae","SPECIES","7"
"Hieronyma duquei Cuatrec.","Phyllanthaceae","SPECIES","7"
"Thuidium urceolatum Lorentz","Thuidiaceae","SPECIES","7"
"Miconia notabilis Triana","Melastomataceae","SPECIES","7"
"Desmodium scorpiurus (Sw.) Desv.","Fabaceae","SPECIES","7"
"Rubiaceae","Rubiaceae","FAMILY","7"
"Syrrhopodon leprieurii Mont.","Calymperaceae","SPECIES","7"
"Sesbania grandiflora (L.) Poir.","Fabaceae","SPECIES","7"
"Yucca aloifolia L.","Asparagaceae","SPECIES","7"
"Erythroxylum citrifolium A.St.-Hil.","Erythroxylaceae","SPECIES","7"
"Youngia japonica (L.) DC.","Asteraceae","SPECIES","7"
"Myrcia popayanensis Hieron.","Myrtaceae","SPECIES","7"
"Philodendron tuerckheimii Grayum","Araceae","SPECIES","7"
"Theobroma cacao L.","Malvaceae","SPECIES","7"
"Schizolobium parahyba (Vell.) S.F.Blake","Fabaceae","SPECIES","7"
"Mimosa trianae Benth.","Fabaceae","SPECIES","7"
"Stigmaphyllon bogotense Triana & Planch.","Malpighiaceae","SPECIES","7"
"Miconia smaragdina Naudin","Melastomataceae","SPECIES","7"
"Commelina diffusa Burm.f.","Commelinaceae","SPECIES","7"
"Phyllanthus niruri L.","Phyllanthaceae","SPECIES","7"
"Matisia bolivarii Cuatrec.","Malvaceae","SPECIES","7"
"Trichanthera gigantea Humb. & Bonpl. ex Steud., 1821","Acanthaceae","SPECIES","7"
"Guatteria Ruiz & Pav.","Annonaceae","GENUS","7"
"Mikania banisteriae DC.","Asteraceae","SPECIES","7"
"Racinaea schumanniana (Wittm.) J.R.Grant","Bromeliaceae","SPECIES","7"
"Alchornea latifolia Sw.","Euphorbiaceae","SPECIES","7"
"Microchilus giraldo-gensinii Ormerod","Orchidaceae","SPECIES","6"
"Schefflera macrophylla Cuatrec.","Araliaceae","SPECIES","6"
"Tibouchina lepidota (Bonpl.) Baill.","Melastomataceae","SPECIES","6"
"Sematophyllum galipense (Müll.Hal.) Mitt.","Sematophyllaceae","SPECIES","6"
"Acalypha hispida Burm.f.","Euphorbiaceae","SPECIES","6"
"Serpocaulon levigatum (Cav.) A.R.Sm.","Polypodiaceae","SPECIES","6"
"Anthurium longistamineum Engl.","Araceae","SPECIES","6"
"Bomarea patinii Baker","Alstroemeriaceae","SPECIES","6"
"Catharanthus roseus (L.) G.Don","Apocynaceae","SPECIES","6"
"Solanum cordovense Moc. & Sessé","Solanaceae","SPECIES","6"
"Casuarina equisetifolia L.","Casuarinaceae","SPECIES","6"
"Solanum rude-pannum Dunal","Solanaceae","SPECIES","6"
"Ficus mutisii Dugand","Moraceae","SPECIES","6"
"Cuphea racemosa (L.fil.) Spreng.","Lythraceae","SPECIES","6"
"Cupressus macrocarpa Hartw.","Cupressaceae","SPECIES","6"
"Clibadium surinamense L.","Asteraceae","SPECIES","6"
"Lagerstroemia indica L.","Lythraceae","SPECIES","6"
"Magnoliopsida",NULL,"CLASS","6"
"Ladenbergia macrocarpa (Vahl) Klotzsch","Rubiaceae","SPECIES","6"
"Lacistema aggregatum (P.J.Bergius) Rusby","Lacistemataceae","SPECIES","6"
"Cyclodictyon rubrisetum (Mitt.) Kuntze","Pilotrichaceae","SPECIES","6"
"Begonia L.","Begoniaceae","GENUS","6"
"Otoba gordoniifolia (DC.) A.H.Gentry","Myristicaceae","SPECIES","6"
"Cyperaceae","Cyperaceae","FAMILY","6"
"Pachystachys lutea (Ruiz & Pav. ex Schult.) Nees","Acanthaceae","SPECIES","6"
"Palicourea acetosoides Wernham","Rubiaceae","SPECIES","6"
"Justicia chlorostachya Leonard","Acanthaceae","SPECIES","6"
"Justicia carnea Lindl.","Acanthaceae","SPECIES","6"
"Miconia andreana Cogn.","Melastomataceae","SPECIES","6"
"Aniba Aubl.","Lauraceae","GENUS","6"
"Passiflora antioquiensis H.Karst.","Passifloraceae","SPECIES","6"
"Passiflora arborea Spreng.","Passifloraceae","SPECIES","6"
"Passiflora edulis Sims","Passifloraceae","SPECIES","6"
"Passiflora ligularis Juss.","Passifloraceae","SPECIES","6"
"Desmodium Desv.","Fabaceae","GENUS","6"
"Miconia goniostigma Triana","Melastomataceae","SPECIES","6"
"Chlorospatha giraldoi Croat & L.P.Hannon","Araceae","SPECIES","6"
"Hymenocallis littoralis (Jacq.) Salisb.","Amaryllidaceae","SPECIES","6"
"Acalypha L.","Euphorbiaceae","GENUS","6"
"Austroeupatorium inulifolium (Kunth) R.M.King & H.Rob.","Asteraceae","SPECIES","6"
"Ceroxylon vogelianum (Engel) H.Wendl.","Arecaceae","SPECIES","6"
